#a1 a2 eps sig(A)
B0cGu B0gTc 1.7 3.6
B0cGg B0gTc 1.7 3.6
B0cGc B0gTc 1.7 3.6
B0cGt B0gTc 1.7 3.6
B0cG3 B0gTc 1.7 3.6
B0gTc B0tGa 1.7 3.6
B0gTc B0tGu 1.7 3.6
B0gTc B0tGg 1.7 3.6
B0gTc B0tGc 1.7 3.6
B0gTc B0tGt 1.7 3.6
B0gTc B0tG3 1.7 3.6
B05Ga B0gTt 1.7 3.6
B05Gu B0gTt 1.7 3.6
B05Gg B0gTt 1.7 3.6
B05Gc B0gTt 1.7 3.6
B05Gt B0gTt 1.7 3.6
B05G3 B0gTt 1.7 3.6
B0aGa B0gTt 1.7 3.6
B0aGu B0gTt 1.7 3.6
B0aGg B0gTt 1.7 3.6
B0aGc B0gTt 1.7 3.6
B0aGt B0gTt 1.7 3.6
B0aG3 B0gTt 1.7 3.6
B0gTt B0uGa 1.7 3.6
B0gTt B0uGu 1.7 3.6
B0gTt B0uGg 1.7 3.6
B0gTt B0uGc 1.7 3.6
B0gTt B0uGt 1.7 3.6
B0gTt B0uG3 1.7 3.6
B0gGa B0gTt 1.7 3.6
B0gGu B0gTt 1.7 3.6
B0gGg B0gTt 1.7 3.6
B0gGc B0gTt 1.7 3.6
B0gGt B0gTt 1.7 3.6
B0gG3 B0gTt 1.7 3.6
B0cGa B0gTt 1.7 3.6
B0cGu B0gTt 1.7 3.6
B0cGg B0gTt 1.7 3.6
B0cGc B0gTt 1.7 3.6
B0cGt B0gTt 1.7 3.6
B0cG3 B0gTt 1.7 3.6
B0gTt B0tGa 1.7 3.6
B0gTt B0tGu 1.7 3.6
B0gTt B0tGg 1.7 3.6
B0gTt B0tGc 1.7 3.6
B0gTt B0tGt 1.7 3.6
B0gTt B0tG3 1.7 3.6
B05Ga B0gT3 1.7 3.6
B05Gu B0gT3 1.7 3.6
B05Gg B0gT3 1.7 3.6
B05Gc B0gT3 1.7 3.6
B05Gt B0gT3 1.7 3.6
B0aGa B0gT3 1.7 3.6
B0aGu B0gT3 1.7 3.6
B0aGg B0gT3 1.7 3.6
B0aGc B0gT3 1.7 3.6
B0aGt B0gT3 1.7 3.6
B0gT3 B0uGa 1.7 3.6
B0gT3 B0uGu 1.7 3.6
B0gT3 B0uGg 1.7 3.6
B0gT3 B0uGc 1.7 3.6
B0gT3 B0uGt 1.7 3.6
B0gGa B0gT3 1.7 3.6
B0gGu B0gT3 1.7 3.6
B0gGg B0gT3 1.7 3.6
B0gGc B0gT3 1.7 3.6
B0gGt B0gT3 1.7 3.6
B0cGa B0gT3 1.7 3.6
B0cGu B0gT3 1.7 3.6
B0cGg B0gT3 1.7 3.6
B0cGc B0gT3 1.7 3.6
B0cGt B0gT3 1.7 3.6
B0gT3 B0tGa 1.7 3.6
B0gT3 B0tGu 1.7 3.6
B0gT3 B0tGg 1.7 3.6
B0gT3 B0tGc 1.7 3.6
B0gT3 B0tGt 1.7 3.6
B05Ga B0cTa 1.7 3.6
B05Gu B0cTa 1.7 3.6
B05Gg B0cTa 1.7 3.6
B05Gc B0cTa 1.7 3.6
B05Gt B0cTa 1.7 3.6
B05G3 B0cTa 1.7 3.6
B0aGa B0cTa 1.7 3.6
B0aGu B0cTa 1.7 3.6
B0aGg B0cTa 1.7 3.6
B0aGc B0cTa 1.7 3.6
B0aGt B0cTa 1.7 3.6
B0aG3 B0cTa 1.7 3.6
B0cTa B0uGa 1.7 3.6
B0cTa B0uGu 1.7 3.6
B0cTa B0uGg 1.7 3.6
B0cTa B0uGc 1.7 3.6
B0cTa B0uGt 1.7 3.6
B0cTa B0uG3 1.7 3.6
B0cTa B0gGa 1.7 3.6
B0cTa B0gGu 1.7 3.6
B0cTa B0gGg 1.7 3.6
B0cTa B0gGc 1.7 3.6
B0cTa B0gGt 1.7 3.6
B0cTa B0gG3 1.7 3.6
B0cGa B0cTa 1.7 3.6
B0cGu B0cTa 1.7 3.6
B0cGg B0cTa 1.7 3.6
B0cGc B0cTa 1.7 3.6
B0cGt B0cTa 1.7 3.6
B0cG3 B0cTa 1.7 3.6
B0cTa B0tGa 1.7 3.6
B0cTa B0tGu 1.7 3.6
B0cTa B0tGg 1.7 3.6
B0cTa B0tGc 1.7 3.6
B0cTa B0tGt 1.7 3.6
B0cTa B0tG3 1.7 3.6
B05Ga B0cTu 1.7 3.6
B05Gu B0cTu 1.7 3.6
B05Gg B0cTu 1.7 3.6
B05Gc B0cTu 1.7 3.6
B05Gt B0cTu 1.7 3.6
B05G3 B0cTu 1.7 3.6
B0aGa B0cTu 1.7 3.6
B0aGu B0cTu 1.7 3.6
B0aGg B0cTu 1.7 3.6
B0aGc B0cTu 1.7 3.6
B0aGt B0cTu 1.7 3.6
B0aG3 B0cTu 1.7 3.6
B0cTu B0uGa 1.7 3.6
B0cTu B0uGu 1.7 3.6
B0cTu B0uGg 1.7 3.6
B0cTu B0uGc 1.7 3.6
B0cTu B0uGt 1.7 3.6
B0cTu B0uG3 1.7 3.6
B0cTu B0gGa 1.7 3.6
B0cTu B0gGu 1.7 3.6
B0cTu B0gGg 1.7 3.6
B0cTu B0gGc 1.7 3.6
B0cTu B0gGt 1.7 3.6
B0cTu B0gG3 1.7 3.6
B0cGa B0cTu 1.7 3.6
B0cGu B0cTu 1.7 3.6
B0cGg B0cTu 1.7 3.6
B0cGc B0cTu 1.7 3.6
B0cGt B0cTu 1.7 3.6
B0cG3 B0cTu 1.7 3.6
B0cTu B0tGa 1.7 3.6
B0cTu B0tGu 1.7 3.6
B0cTu B0tGg 1.7 3.6
B0cTu B0tGc 1.7 3.6
B0cTu B0tGt 1.7 3.6
B0cTu B0tG3 1.7 3.6
B05Ga B0cTg 1.7 3.6
B05Gu B0cTg 1.7 3.6
B05Gg B0cTg 1.7 3.6
B05Gc B0cTg 1.7 3.6
B05Gt B0cTg 1.7 3.6
B05G3 B0cTg 1.7 3.6
B0aGa B0cTg 1.7 3.6
B0aGu B0cTg 1.7 3.6
B0aGg B0cTg 1.7 3.6
B0aGc B0cTg 1.7 3.6
B0aGt B0cTg 1.7 3.6
B0aG3 B0cTg 1.7 3.6
B0cTg B0uGa 1.7 3.6
B0cTg B0uGu 1.7 3.6
B0cTg B0uGg 1.7 3.6
B0cTg B0uGc 1.7 3.6
B0cTg B0uGt 1.7 3.6
B0cTg B0uG3 1.7 3.6
B0cTg B0gGa 1.7 3.6
B0cTg B0gGu 1.7 3.6
B0cTg B0gGg 1.7 3.6
B0cTg B0gGc 1.7 3.6
B0cTg B0gGt 1.7 3.6
B0cTg B0gG3 1.7 3.6
B0cGa B0cTg 1.7 3.6
B0cGu B0cTg 1.7 3.6
B0cGg B0cTg 1.7 3.6
B0cGc B0cTg 1.7 3.6
B0cGt B0cTg 1.7 3.6
B0cG3 B0cTg 1.7 3.6
B0cTg B0tGa 1.7 3.6
B0cTg B0tGu 1.7 3.6
B0cTg B0tGg 1.7 3.6
B0cTg B0tGc 1.7 3.6
B0cTg B0tGt 1.7 3.6
B0cTg B0tG3 1.7 3.6
B05Ga B0cTc 1.7 3.6
B05Gu B0cTc 1.7 3.6
B05Gg B0cTc 1.7 3.6
B05Gc B0cTc 1.7 3.6
B05Gt B0cTc 1.7 3.6
B05G3 B0cTc 1.7 3.6
B0aGa B0cTc 1.7 3.6
B0aGu B0cTc 1.7 3.6
B0aGg B0cTc 1.7 3.6
B0aGc B0cTc 1.7 3.6
B0aGt B0cTc 1.7 3.6
B0aG3 B0cTc 1.7 3.6
B0cTc B0uGa 1.7 3.6
B0cTc B0uGu 1.7 3.6
B0cTc B0uGg 1.7 3.6
B0cTc B0uGc 1.7 3.6
B0cTc B0uGt 1.7 3.6
B0cTc B0uG3 1.7 3.6
B0cTc B0gGa 1.7 3.6
B0cTc B0gGu 1.7 3.6
B0cTc B0gGg 1.7 3.6
B0cTc B0gGc 1.7 3.6
B0cTc B0gGt 1.7 3.6
B0cTc B0gG3 1.7 3.6
B0cGa B0cTc 1.7 3.6
B0cGu B0cTc 1.7 3.6
B0cGg B0cTc 1.7 3.6
B0cGc B0cTc 1.7 3.6
B0cGt B0cTc 1.7 3.6
B0cG3 B0cTc 1.7 3.6
B0cTc B0tGa 1.7 3.6
B0cTc B0tGu 1.7 3.6
B0cTc B0tGg 1.7 3.6
B0cTc B0tGc 1.7 3.6
B0cTc B0tGt 1.7 3.6
B0cTc B0tG3 1.7 3.6
B05Ga B0cTt 1.7 3.6
B05Gu B0cTt 1.7 3.6
B05Gg B0cTt 1.7 3.6
B05Gc B0cTt 1.7 3.6
B05Gt B0cTt 1.7 3.6
B05G3 B0cTt 1.7 3.6
B0aGa B0cTt 1.7 3.6
B0aGu B0cTt 1.7 3.6
B0aGg B0cTt 1.7 3.6
B0aGc B0cTt 1.7 3.6
B0aGt B0cTt 1.7 3.6
B0aG3 B0cTt 1.7 3.6
B0cTt B0uGa 1.7 3.6
B0cTt B0uGu 1.7 3.6
B0cTt B0uGg 1.7 3.6
B0cTt B0uGc 1.7 3.6
B0cTt B0uGt 1.7 3.6
B0cTt B0uG3 1.7 3.6
B0cTt B0gGa 1.7 3.6
B0cTt B0gGu 1.7 3.6
B0cTt B0gGg 1.7 3.6
B0cTt B0gGc 1.7 3.6
B0cTt B0gGt 1.7 3.6
B0cTt B0gG3 1.7 3.6
B0cGa B0cTt 1.7 3.6
B0cGu B0cTt 1.7 3.6
B0cGg B0cTt 1.7 3.6
B0cGc B0cTt 1.7 3.6
B0cGt B0cTt 1.7 3.6
B0cG3 B0cTt 1.7 3.6
B0cTt B0tGa 1.7 3.6
B0cTt B0tGu 1.7 3.6
B0cTt B0tGg 1.7 3.6
B0cTt B0tGc 1.7 3.6
B0cTt B0tGt 1.7 3.6
B0cTt B0tG3 1.7 3.6
B05Ga B0cT3 1.7 3.6
B05Gu B0cT3 1.7 3.6
B05Gg B0cT3 1.7 3.6
B05Gc B0cT3 1.7 3.6
B05Gt B0cT3 1.7 3.6
B0aGa B0cT3 1.7 3.6
B0aGu B0cT3 1.7 3.6
B0aGg B0cT3 1.7 3.6
B0aGc B0cT3 1.7 3.6
B0aGt B0cT3 1.7 3.6
B0cT3 B0uGa 1.7 3.6
B0cT3 B0uGu 1.7 3.6
B0cT3 B0uGg 1.7 3.6
B0cT3 B0uGc 1.7 3.6
B0cT3 B0uGt 1.7 3.6
B0cT3 B0gGa 1.7 3.6
B0cT3 B0gGu 1.7 3.6
B0cT3 B0gGg 1.7 3.6
B0cT3 B0gGc 1.7 3.6
B0cT3 B0gGt 1.7 3.6
B0cGa B0cT3 1.7 3.6
B0cGu B0cT3 1.7 3.6
B0cGg B0cT3 1.7 3.6
B0cGc B0cT3 1.7 3.6
B0cGt B0cT3 1.7 3.6
B0cT3 B0tGa 1.7 3.6
B0cT3 B0tGu 1.7 3.6
B0cT3 B0tGg 1.7 3.6
B0cT3 B0tGc 1.7 3.6
B0cT3 B0tGt 1.7 3.6
B05Ga B0tTa 1.7 3.6
B05Gu B0tTa 1.7 3.6
B05Gg B0tTa 1.7 3.6
B05Gc B0tTa 1.7 3.6
B05Gt B0tTa 1.7 3.6
B05G3 B0tTa 1.7 3.6
B0aGa B0tTa 1.7 3.6
B0aGu B0tTa 1.7 3.6
B0aGg B0tTa 1.7 3.6
B0aGc B0tTa 1.7 3.6
B0aGt B0tTa 1.7 3.6
B0aG3 B0tTa 1.7 3.6
B0tTa B0uGa 1.7 3.6
B0tTa B0uGu 1.7 3.6
B0tTa B0uGg 1.7 3.6
B0tTa B0uGc 1.7 3.6
B0tTa B0uGt 1.7 3.6
B0tTa B0uG3 1.7 3.6
B0gGa B0tTa 1.7 3.6
B0gGu B0tTa 1.7 3.6
B0gGg B0tTa 1.7 3.6
B0gGc B0tTa 1.7 3.6
B0gGt B0tTa 1.7 3.6
B0gG3 B0tTa 1.7 3.6
B0cGa B0tTa 1.7 3.6
B0cGu B0tTa 1.7 3.6
B0cGg B0tTa 1.7 3.6
B0cGc B0tTa 1.7 3.6
B0cGt B0tTa 1.7 3.6
B0cG3 B0tTa 1.7 3.6
B0tGa B0tTa 1.7 3.6
B0tGu B0tTa 1.7 3.6
B0tGg B0tTa 1.7 3.6
B0tGc B0tTa 1.7 3.6
B0tGt B0tTa 1.7 3.6
B0tG3 B0tTa 1.7 3.6
B05Ga B0tTu 1.7 3.6
B05Gu B0tTu 1.7 3.6
B05Gg B0tTu 1.7 3.6
B05Gc B0tTu 1.7 3.6
B05Gt B0tTu 1.7 3.6
B05G3 B0tTu 1.7 3.6
B0aGa B0tTu 1.7 3.6
B0aGu B0tTu 1.7 3.6
B0aGg B0tTu 1.7 3.6
B0aGc B0tTu 1.7 3.6
B0aGt B0tTu 1.7 3.6
B0aG3 B0tTu 1.7 3.6
B0tTu B0uGa 1.7 3.6
B0tTu B0uGu 1.7 3.6
B0tTu B0uGg 1.7 3.6
B0tTu B0uGc 1.7 3.6
B0tTu B0uGt 1.7 3.6
B0tTu B0uG3 1.7 3.6
B0gGa B0tTu 1.7 3.6
B0gGu B0tTu 1.7 3.6
B0gGg B0tTu 1.7 3.6
B0gGc B0tTu 1.7 3.6
B0gGt B0tTu 1.7 3.6
B0gG3 B0tTu 1.7 3.6
B0cGa B0tTu 1.7 3.6
B0cGu B0tTu 1.7 3.6
B0cGg B0tTu 1.7 3.6
B0cGc B0tTu 1.7 3.6
B0cGt B0tTu 1.7 3.6
B0cG3 B0tTu 1.7 3.6
B0tGa B0tTu 1.7 3.6
B0tGu B0tTu 1.7 3.6
B0tGg B0tTu 1.7 3.6
B0tGc B0tTu 1.7 3.6
B0tGt B0tTu 1.7 3.6
B0tG3 B0tTu 1.7 3.6
B05Ga B0tTg 1.7 3.6
B05Gu B0tTg 1.7 3.6
B05Gg B0tTg 1.7 3.6
B05Gc B0tTg 1.7 3.6
B05Gt B0tTg 1.7 3.6
B05G3 B0tTg 1.7 3.6
B0aGa B0tTg 1.7 3.6
B0aGu B0tTg 1.7 3.6
B0aGg B0tTg 1.7 3.6
B0aGc B0tTg 1.7 3.6
B0aGt B0tTg 1.7 3.6
B0aG3 B0tTg 1.7 3.6
B0tTg B0uGa 1.7 3.6
B0tTg B0uGu 1.7 3.6
B0tTg B0uGg 1.7 3.6
B0tTg B0uGc 1.7 3.6
B0tTg B0uGt 1.7 3.6
B0tTg B0uG3 1.7 3.6
B0gGa B0tTg 1.7 3.6
B0gGu B0tTg 1.7 3.6
B0gGg B0tTg 1.7 3.6
B0gGc B0tTg 1.7 3.6
B0gGt B0tTg 1.7 3.6
B0gG3 B0tTg 1.7 3.6
B0cGa B0tTg 1.7 3.6
B0cGu B0tTg 1.7 3.6
B0cGg B0tTg 1.7 3.6
B0cGc B0tTg 1.7 3.6
B0cGt B0tTg 1.7 3.6
B0cG3 B0tTg 1.7 3.6
B0tGa B0tTg 1.7 3.6
B0tGu B0tTg 1.7 3.6
B0tGg B0tTg 1.7 3.6
B0tGc B0tTg 1.7 3.6
B0tGt B0tTg 1.7 3.6
B0tG3 B0tTg 1.7 3.6
B05Ga B0tTc 1.7 3.6
B05Gu B0tTc 1.7 3.6
B05Gg B0tTc 1.7 3.6
B05Gc B0tTc 1.7 3.6
B05Gt B0tTc 1.7 3.6
B05G3 B0tTc 1.7 3.6
B0aGa B0tTc 1.7 3.6
B0aGu B0tTc 1.7 3.6
B0aGg B0tTc 1.7 3.6
B0aGc B0tTc 1.7 3.6
B0aGt B0tTc 1.7 3.6
B0aG3 B0tTc 1.7 3.6
B0tTc B0uGa 1.7 3.6
B0tTc B0uGu 1.7 3.6
B0tTc B0uGg 1.7 3.6
B0tTc B0uGc 1.7 3.6
B0tTc B0uGt 1.7 3.6
B0tTc B0uG3 1.7 3.6
B0gGa B0tTc 1.7 3.6
B0gGu B0tTc 1.7 3.6
B0gGg B0tTc 1.7 3.6
B0gGc B0tTc 1.7 3.6
B0gGt B0tTc 1.7 3.6
B0gG3 B0tTc 1.7 3.6
B0cGa B0tTc 1.7 3.6
B0cGu B0tTc 1.7 3.6
B0cGg B0tTc 1.7 3.6
B0cGc B0tTc 1.7 3.6
B0cGt B0tTc 1.7 3.6
B0cG3 B0tTc 1.7 3.6
B0tGa B0tTc 1.7 3.6
B0tGu B0tTc 1.7 3.6
B0tGg B0tTc 1.7 3.6
B0tGc B0tTc 1.7 3.6
B0tGt B0tTc 1.7 3.6
B0tG3 B0tTc 1.7 3.6
B05Ga B0tTt 1.7 3.6
B05Gu B0tTt 1.7 3.6
B05Gg B0tTt 1.7 3.6
B05Gc B0tTt 1.7 3.6
B05Gt B0tTt 1.7 3.6
B05G3 B0tTt 1.7 3.6
B0aGa B0tTt 1.7 3.6
B0aGu B0tTt 1.7 3.6
B0aGg B0tTt 1.7 3.6
B0aGc B0tTt 1.7 3.6
B0aGt B0tTt 1.7 3.6
B0aG3 B0tTt 1.7 3.6
B0tTt B0uGa 1.7 3.6
B0tTt B0uGu 1.7 3.6
B0tTt B0uGg 1.7 3.6
B0tTt B0uGc 1.7 3.6
B0tTt B0uGt 1.7 3.6
B0tTt B0uG3 1.7 3.6
B0gGa B0tTt 1.7 3.6
B0gGu B0tTt 1.7 3.6
B0gGg B0tTt 1.7 3.6
B0gGc B0tTt 1.7 3.6
B0gGt B0tTt 1.7 3.6
B0gG3 B0tTt 1.7 3.6
B0cGa B0tTt 1.7 3.6
B0cGu B0tTt 1.7 3.6
B0cGg B0tTt 1.7 3.6
B0cGc B0tTt 1.7 3.6
B0cGt B0tTt 1.7 3.6
B0cG3 B0tTt 1.7 3.6
B0tGa B0tTt 1.7 3.6
B0tGu B0tTt 1.7 3.6
B0tGg B0tTt 1.7 3.6
B0tGc B0tTt 1.7 3.6
B0tGt B0tTt 1.7 3.6
B0tG3 B0tTt 1.7 3.6
B05Ga B0tT3 1.7 3.6
B05Gu B0tT3 1.7 3.6
B05Gg B0tT3 1.7 3.6
B05Gc B0tT3 1.7 3.6
B05Gt B0tT3 1.7 3.6
B0aGa B0tT3 1.7 3.6
B0aGu B0tT3 1.7 3.6
B0aGg B0tT3 1.7 3.6
B0aGc B0tT3 1.7 3.6
B0aGt B0tT3 1.7 3.6
B0tT3 B0uGa 1.7 3.6
B0tT3 B0uGu 1.7 3.6
B0tT3 B0uGg 1.7 3.6
B0tT3 B0uGc 1.7 3.6
B0tT3 B0uGt 1.7 3.6
B0gGa B0tT3 1.7 3.6
B0gGu B0tT3 1.7 3.6
B0gGg B0tT3 1.7 3.6
B0gGc B0tT3 1.7 3.6
B0gGt B0tT3 1.7 3.6
B0cGa B0tT3 1.7 3.6
B0cGu B0tT3 1.7 3.6
B0cGg B0tT3 1.7 3.6
B0cGc B0tT3 1.7 3.6
B0cGt B0tT3 1.7 3.6
B0tGa B0tT3 1.7 3.6
B0tGu B0tT3 1.7 3.6
B0tGg B0tT3 1.7 3.6
B0tGc B0tT3 1.7 3.6
B0tGt B0tT3 1.7 3.6
#B0T B0A 1.4 3.6
B05Ta B0aAa 1.4 3.6
B05Ta B0aAu 1.4 3.6
B05Ta B0aAg 1.4 3.6
B05Ta B0aAc 1.4 3.6
B05Ta B0aAt 1.4 3.6
B05Ta B0aA3 1.4 3.6
B05Ta B0uAa 1.4 3.6
B05Ta B0uAu 1.4 3.6
B05Ta B0uAg 1.4 3.6
B05Ta B0uAc 1.4 3.6
B05Ta B0uAt 1.4 3.6
B05Ta B0uA3 1.4 3.6
B05Ta B0gAa 1.4 3.6
B05Ta B0gAu 1.4 3.6
B05Ta B0gAg 1.4 3.6
B05Ta B0gAc 1.4 3.6
B05Ta B0gAt 1.4 3.6
B05Ta B0gA3 1.4 3.6
B05Ta B0cAa 1.4 3.6
B05Ta B0cAu 1.4 3.6
B05Ta B0cAg 1.4 3.6
B05Ta B0cAc 1.4 3.6
B05Ta B0cAt 1.4 3.6
B05Ta B0cA3 1.4 3.6
B05Ta B0tAa 1.4 3.6
B05Ta B0tAu 1.4 3.6
B05Ta B0tAg 1.4 3.6
B05Ta B0tAc 1.4 3.6
B05Ta B0tAt 1.4 3.6
B05Ta B0tA3 1.4 3.6
B05Tu B0aAa 1.4 3.6
B05Tu B0aAu 1.4 3.6
B05Tu B0aAg 1.4 3.6
B05Tu B0aAc 1.4 3.6
B05Tu B0aAt 1.4 3.6
B05Tu B0aA3 1.4 3.6
B05Tu B0uAa 1.4 3.6
B05Tu B0uAu 1.4 3.6
B05Tu B0uAg 1.4 3.6
B05Tu B0uAc 1.4 3.6
B05Tu B0uAt 1.4 3.6
B05Tu B0uA3 1.4 3.6
B05Tu B0gAa 1.4 3.6
B05Tu B0gAu 1.4 3.6
B05Tu B0gAg 1.4 3.6
B05Tu B0gAc 1.4 3.6
B05Tu B0gAt 1.4 3.6
B05Tu B0gA3 1.4 3.6
B05Tu B0cAa 1.4 3.6
B05Tu B0cAu 1.4 3.6
B05Tu B0cAg 1.4 3.6
B05Tu B0cAc 1.4 3.6
B05Tu B0cAt 1.4 3.6
B05Tu B0cA3 1.4 3.6
B05Tu B0tAa 1.4 3.6
B05Tu B0tAu 1.4 3.6
B05Tu B0tAg 1.4 3.6
B05Tu B0tAc 1.4 3.6
B05Tu B0tAt 1.4 3.6
B05Tu B0tA3 1.4 3.6
B05Tg B0aAa 1.4 3.6
B05Tg B0aAu 1.4 3.6
B05Tg B0aAg 1.4 3.6
B05Tg B0aAc 1.4 3.6
B05Tg B0aAt 1.4 3.6
B05Tg B0aA3 1.4 3.6
B05Tg B0uAa 1.4 3.6
B05Tg B0uAu 1.4 3.6
B05Tg B0uAg 1.4 3.6
B05Tg B0uAc 1.4 3.6
B05Tg B0uAt 1.4 3.6
B05Tg B0uA3 1.4 3.6
B05Tg B0gAa 1.4 3.6
B05Tg B0gAu 1.4 3.6
B05Tg B0gAg 1.4 3.6
B05Tg B0gAc 1.4 3.6
B05Tg B0gAt 1.4 3.6
B05Tg B0gA3 1.4 3.6
B05Tg B0cAa 1.4 3.6
B05Tg B0cAu 1.4 3.6
B05Tg B0cAg 1.4 3.6
B05Tg B0cAc 1.4 3.6
B05Tg B0cAt 1.4 3.6
B05Tg B0cA3 1.4 3.6
B05Tg B0tAa 1.4 3.6
B05Tg B0tAu 1.4 3.6
B05Tg B0tAg 1.4 3.6
B05Tg B0tAc 1.4 3.6
B05Tg B0tAt 1.4 3.6
B05Tg B0tA3 1.4 3.6
B05Tc B0aAa 1.4 3.6
B05Tc B0aAu 1.4 3.6
B05Tc B0aAg 1.4 3.6
B05Tc B0aAc 1.4 3.6
B05Tc B0aAt 1.4 3.6
B05Tc B0aA3 1.4 3.6
B05Tc B0uAa 1.4 3.6
B05Tc B0uAu 1.4 3.6
B05Tc B0uAg 1.4 3.6
B05Tc B0uAc 1.4 3.6
B05Tc B0uAt 1.4 3.6
B05Tc B0uA3 1.4 3.6
B05Tc B0gAa 1.4 3.6
B05Tc B0gAu 1.4 3.6
B05Tc B0gAg 1.4 3.6
B05Tc B0gAc 1.4 3.6
B05Tc B0gAt 1.4 3.6
B05Tc B0gA3 1.4 3.6
B05Tc B0cAa 1.4 3.6
B05Tc B0cAu 1.4 3.6
B05Tc B0cAg 1.4 3.6
B05Tc B0cAc 1.4 3.6
B05Tc B0cAt 1.4 3.6
B05Tc B0cA3 1.4 3.6
B05Tc B0tAa 1.4 3.6
B05Tc B0tAu 1.4 3.6
B05Tc B0tAg 1.4 3.6
B05Tc B0tAc 1.4 3.6
B05Tc B0tAt 1.4 3.6
B05Tc B0tA3 1.4 3.6
B05Tt B0aAa 1.4 3.6
B05Tt B0aAu 1.4 3.6
B05Tt B0aAg 1.4 3.6
B05Tt B0aAc 1.4 3.6
B05Tt B0aAt 1.4 3.6
B05Tt B0aA3 1.4 3.6
B05Tt B0uAa 1.4 3.6
B05Tt B0uAu 1.4 3.6
B05Tt B0uAg 1.4 3.6
B05Tt B0uAc 1.4 3.6
B05Tt B0uAt 1.4 3.6
B05Tt B0uA3 1.4 3.6
B05Tt B0gAa 1.4 3.6
B05Tt B0gAu 1.4 3.6
B05Tt B0gAg 1.4 3.6
B05Tt B0gAc 1.4 3.6
B05Tt B0gAt 1.4 3.6
B05Tt B0gA3 1.4 3.6
B05Tt B0cAa 1.4 3.6
B05Tt B0cAu 1.4 3.6
B05Tt B0cAg 1.4 3.6
B05Tt B0cAc 1.4 3.6
B05Tt B0cAt 1.4 3.6
B05Tt B0cA3 1.4 3.6
B05Tt B0tAa 1.4 3.6
B05Tt B0tAu 1.4 3.6
B05Tt B0tAg 1.4 3.6
B05Tt B0tAc 1.4 3.6
B05Tt B0tAt 1.4 3.6
B05Tt B0tA3 1.4 3.6
B05T3 B0aAa 1.4 3.6
B05T3 B0aAu 1.4 3.6
B05T3 B0aAg 1.4 3.6
B05T3 B0aAc 1.4 3.6
B05T3 B0aAt 1.4 3.6
B05T3 B0uAa 1.4 3.6
B05T3 B0uAu 1.4 3.6
B05T3 B0uAg 1.4 3.6
B05T3 B0uAc 1.4 3.6
B05T3 B0uAt 1.4 3.6
B05T3 B0gAa 1.4 3.6
B05T3 B0gAu 1.4 3.6
B05T3 B0gAg 1.4 3.6
B05T3 B0gAc 1.4 3.6
B05T3 B0gAt 1.4 3.6
B05T3 B0cAa 1.4 3.6
B05T3 B0cAu 1.4 3.6
B05T3 B0cAg 1.4 3.6
B05T3 B0cAc 1.4 3.6
B05T3 B0cAt 1.4 3.6
B05T3 B0tAa 1.4 3.6
B05T3 B0tAu 1.4 3.6
B05T3 B0tAg 1.4 3.6
B05T3 B0tAc 1.4 3.6
B05T3 B0tAt 1.4 3.6
B05Aa B0aTa 1.4 3.6
B05Au B0aTa 1.4 3.6
B05Ag B0aTa 1.4 3.6
B05Ac B0aTa 1.4 3.6
B05At B0aTa 1.4 3.6
B05A3 B0aTa 1.4 3.6
B0aAa B0aTa 1.4 3.6
B0aAu B0aTa 1.4 3.6
B0aAg B0aTa 1.4 3.6
B0aAc B0aTa 1.4 3.6
B0aAt B0aTa 1.4 3.6
B0aA3 B0aTa 1.4 3.6
B0aTa B0uAa 1.4 3.6
B0aTa B0uAu 1.4 3.6
B0aTa B0uAg 1.4 3.6
B0aTa B0uAc 1.4 3.6
B0aTa B0uAt 1.4 3.6
B0aTa B0uA3 1.4 3.6
B0aTa B0gAa 1.4 3.6
B0aTa B0gAu 1.4 3.6
B0aTa B0gAg 1.4 3.6
B0aTa B0gAc 1.4 3.6
B0aTa B0gAt 1.4 3.6
B0aTa B0gA3 1.4 3.6
B0aTa B0cAa 1.4 3.6
B0aTa B0cAu 1.4 3.6
B0aTa B0cAg 1.4 3.6
B0aTa B0cAc 1.4 3.6
B0aTa B0cAt 1.4 3.6
B0aTa B0cA3 1.4 3.6
B0aTa B0tAa 1.4 3.6
B0aTa B0tAu 1.4 3.6
B0aTa B0tAg 1.4 3.6
B0aTa B0tAc 1.4 3.6
B0aTa B0tAt 1.4 3.6
B0aTa B0tA3 1.4 3.6
B05Aa B0aTu 1.4 3.6
B05Au B0aTu 1.4 3.6
B05Ag B0aTu 1.4 3.6
B05Ac B0aTu 1.4 3.6
B05At B0aTu 1.4 3.6
B05A3 B0aTu 1.4 3.6
B0aAa B0aTu 1.4 3.6
B0aAu B0aTu 1.4 3.6
B0aAg B0aTu 1.4 3.6
B0aAc B0aTu 1.4 3.6
B0aAt B0aTu 1.4 3.6
B0aA3 B0aTu 1.4 3.6
B0aTu B0uAa 1.4 3.6
B0aTu B0uAu 1.4 3.6
B0aTu B0uAg 1.4 3.6
B0aTu B0uAc 1.4 3.6
B0aTu B0uAt 1.4 3.6
B0aTu B0uA3 1.4 3.6
B0aTu B0gAa 1.4 3.6
B0aTu B0gAu 1.4 3.6
B0aTu B0gAg 1.4 3.6
B0aTu B0gAc 1.4 3.6
B0aTu B0gAt 1.4 3.6
B0aTu B0gA3 1.4 3.6
